name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
HimanshuNarware/CareerZunction_Intern,"CareerZunction, an open-source platform, offers 200+ internships. Its user-friendly interface enables students to access career resources and foster professional growth. By connecting students with diverse opportunities, it empowers them in their career journeys. Testing Link-> https://career-zunction-intern-testing.vercel.app/ ",98,JavaScript,135,https://github.com/HimanshuNarware/CareerZunction_Intern,2024-03-14,2024-10-10,202,main,58,464,"['intership', 'open-source', 'reactjs']",98,92149,True,True,True,False,1,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
karloespiritu/bemskel,A lightweight CSS framework written in BEM and SASS for building scalable component-based user interfaces,95,CSS,23,https://github.com/karloespiritu/bemskel,2016-09-20,2024-09-18,5,master,1,29,"['lightweight-css-framework', 'bem', 'sass']",95,2690,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
build-security/react-rbac-ui-manager,react-rbac-ui-manager is a simple RBAC (Role Based Access Control) user interface library based on the material design system using the Material-UI lib.,91,TypeScript,13,https://github.com/build-security/react-rbac-ui-manager,2021-03-10,2024-08-30,22,main,2,7,"['rbac', 'rbac-management', 'react', 'material-ui', 'roles-management', 'authorization', 'roles-permissions-management']",91,4732,True,True,True,False,2,en,True,True,False,False,False,False,True,False,False,False,Ferramenta UX
dckiller51/lovelace-body-miscale-card,Card for data of Xiaomi scales in the Lovelace user interface of Home Assistant  The card is linked to the Bodymiscale custom components for Xiaomi scales. https://github.com/dckiller51/bodymiscale,81,TypeScript,22,https://github.com/dckiller51/lovelace-body-miscale-card,2021-04-17,2024-08-26,18,main,1,71,"['xiaomi', 'miscale', 'esphome', 'mitemp-bt', 'custom-component', 'homeassistant', 'home-assistant', 'hacs']",81,5777,True,True,True,False,37,en,True,False,False,False,False,False,True,False,False,False,Componente UX
TokenMarketNet/ethereum-smart-contract-transaction-demo,This demo app demostrates how to deploy an Ethereum smart contract and then call this contract functions from a web user interface,76,CSS,44,https://github.com/TokenMarketNet/ethereum-smart-contract-transaction-demo,2017-01-04,2024-07-11,1,master,1,24,[],76,1193,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX
solana-nft-programs/staking-ui,The UI for staking NFTs on Solana.Staking UI can be treated as an admin interface for stake pools as well as a barebones end-user staking UI,74,TypeScript,150,https://github.com/solana-nft-programs/staking-ui,2022-04-07,2024-08-20,8,main,72,1160,"['nextjs', 'react', 'ui', 'ui-components']",74,118736,True,True,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Componente UX
aclap-dev/jocly,"Javascript library and tools to provide user interface (2D, 3D, VR) and engine for playing board games",72,JavaScript,28,https://github.com/aclap-dev/jocly,2017-03-29,2024-10-04,19,master,4,308,[],72,93478,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
wikimedia/design-codex,"Codex is the Design System for Wikimedia. Codex features a toolkit for building user interfaces, containing design tokens, Vue 3 components and VitePress documentation site packages. This is a mirror from https://gerrit.wikimedia.org/g/design/codex/",64,TypeScript,12,https://github.com/wikimedia/design-codex,2021-10-07,2024-10-11,0,main,35,1849,"['vue', 'design-system', 'design-tokens', 'iconset']",64,44780,False,False,False,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
Clipteam/clipcc-gui,Graphical User Interface for Clip CC.,60,JavaScript,13,https://github.com/Clipteam/clipcc-gui,2019-12-29,2024-10-01,27,master,11,724,"['clipcc', 'scratch', 'javascript', 'react']",60,82565,True,True,True,False,23,en,True,False,False,False,False,False,False,False,False,False,Componente UX
openbmc/webui-vue,Web-based user interface built on Vue.js for managing OpenBMC systems,55,Vue,54,https://github.com/openbmc/webui-vue,2020-01-17,2024-10-05,38,master,41,827,"['vue', 'openbmc', 'npm', 'bmc']",55,16174,True,True,True,True,0,en,True,True,False,False,False,False,False,True,True,True,Componente UX
Daynnnnn/soketi-ui,A user interface to manage your Soketi apps,53,PHP,16,https://github.com/Daynnnnn/soketi-ui,2022-02-28,2024-10-09,0,main,1,58,[],53,979,True,True,True,False,0,en,True,False,True,True,False,False,False,False,True,False,Aplicação UX
mendix/Atlas-UI-Framework,The shortest path to a stunning User Interface for all Mendix applications.,52,SCSS,20,https://github.com/mendix/Atlas-UI-Framework,2017-07-07,2024-09-25,1,release,21,1152,[],52,12478,True,True,True,False,42,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX
EasyDynamics/oscal-react-library,A library of React components and an example user interface application that provides a direct UI into NIST's Open Security Controls Assessment Language (OSCAL) data in JSON format.,52,TypeScript,13,https://github.com/EasyDynamics/oscal-react-library,2021-02-12,2024-08-28,69,main,19,1818,"['javascript', 'react', 'oscal', 'ui', 'ui-library', 'ui-components', 'interface']",52,44355,True,True,True,True,7,en,True,True,False,False,False,False,False,False,False,False,Componente UX
moja-global/FLINT-UI,"A experimental FLINT client, written in Vue, to provide an awesome user interface for configuring simulations using the FLINT.Cloud APIs.",50,Vue,88,https://github.com/moja-global/FLINT-UI,2021-06-09,2024-05-01,7,master,41,443,"['flint-ui', 'flint-cloud', 'vuejs', 'docker', 'flint', 'moja-global', 'experimental']",50,6878,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
iamfaiz/react-auth-ui,Sign In/Sign Up user interface made in React.js,49,HTML,94,https://github.com/iamfaiz/react-auth-ui,2018-05-10,2024-09-30,2,master,1,5,[],49,1207,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
laminas/laminas-config,provides a nested object property based user interface for accessing this configuration data within application code,49,PHP,22,https://github.com/laminas/laminas-config,2019-12-31,2024-10-01,2,3.10.x,119,7164,"['hacktoberfest', 'security-updates-only', 'config', 'configuration']",49,3147,False,True,True,True,8,en,False,False,True,True,False,False,False,False,False,False,Aplicação UX
datarhei/restreamer-ui,The user interface of the Restreamer for the connection to the Core application.,47,JavaScript,40,https://github.com/datarhei/restreamer-ui,2022-05-13,2024-10-07,26,main,7,399,"['material-ui', 'react']",47,7667,False,False,True,False,16,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX
spartez/vue-aui,Set of AUI (Atlassian User Interface) components in native Vue.js way.,47,Vue,11,https://github.com/spartez/vue-aui,2016-12-08,2024-08-20,11,master,12,382,"['aui', 'vue-aui', 'vue', 'atlassian', 'atlassian-aui', 'vuejs']",47,38606,True,True,True,True,36,en,True,True,False,False,False,False,False,True,False,False,Componente UX
react-navigation/react-navigation,Routing and navigation for your React Native apps,23522,TypeScript,5020,https://github.com/react-navigation/react-navigation,2017-01-26,2024-10-12,747,main,284,2999,"['react', 'react-native', 'react-navigation', 'navigation', 'hacktoberfest']",23522,69781,False,True,True,False,1916,en,True,False,False,False,False,False,True,True,False,False,Componente UX
wix/react-native-navigation,A complete native navigation solution for React Native,13037,MDX,2670,https://github.com/wix/react-native-navigation,2016-03-11,2024-10-12,291,master,386,5562,"['react-native', 'navigation', 'navigator', 'react-native-navigation', 'hacktoberfest']",13037,164701,False,True,True,True,102,en,True,False,False,False,False,False,True,True,False,False,Componente UX
Mango/slideout,A touch slideout navigation menu for your mobile web apps.,7936,JavaScript,1152,https://github.com/Mango/slideout,2015-02-02,2024-10-12,71,master,14,155,"['slideout-menu', 'touch-events', 'sidebar', 'offcanvas', 'menu-navigation']",7936,5976,True,True,True,True,15,en,True,False,False,False,False,False,False,False,False,False,Aplicação UX
redfin/react-server,:rocket: Blazing fast page load and seamless navigation.,3893,JavaScript,184,https://github.com/redfin/react-server,2016-02-09,2024-10-10,166,master,63,2142,"['react-server', 'react', 'server', 'universal', 'isomorphic', 'ssr']",3893,4804,True,True,True,True,35,en,True,True,False,False,False,False,False,True,False,False,Componente UX
airbnb/native-navigation,Native navigation library for React Native applications,3128,Java,177,https://github.com/airbnb/native-navigation,2016-09-16,2024-08-05,63,master,21,140,"['react-native', 'react', 'navigation', 'navigator']",3128,1679,False,False,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
software-mansion/react-native-screens,Native navigation primitives for your React Native app.,3025,TypeScript,514,https://github.com/software-mansion/react-native-screens,2018-08-03,2024-10-11,118,main,125,1142,"['typescript', 'react-native', 'react-navigation']",3025,81005,True,True,True,True,116,en,True,False,False,False,False,False,True,True,False,False,Componente UX
fram-x/FluidTransitions,Fluid Transitions for React Navigation,2931,JavaScript,194,https://github.com/fram-x/FluidTransitions,2018-02-20,2024-10-10,76,develop,19,678,"['react-native', 'react-navigation', 'animation', 'transition', 'shared-element-transition']",2931,9342,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
tgrosinger/advanced-tables-obsidian,"Improved table navigation, formatting, and manipulation in Obsidian.md",2102,TypeScript,80,https://github.com/tgrosinger/advanced-tables-obsidian,2020-10-28,2024-10-11,74,main,5,187,"['obsidian-md', 'obsidian-plugin']",2102,1941,False,False,True,False,47,en,True,False,False,False,False,False,True,False,False,False,Componente UX
azouaoui-med/react-pro-sidebar,React Pro Sidebar provides a set of components for creating high level and customizable side navigation,1710,TypeScript,412,https://github.com/azouaoui-med/react-pro-sidebar,2020-05-06,2024-10-12,8,master,9,313,"['react', 'react-component', 'sidebar', 'menus', 'dropdown-menus', 'submenu', 'tree-structure', 'npm', 'npm-package', 'menu', 'submenus', 'reactjs']",1710,4826,True,True,True,True,30,en,True,False,False,False,False,False,True,True,False,False,Componente UX
orchidjs/tom-select,"Tom Select is a lightweight (~16kb gzipped) hybrid of a textbox and select box. Forked from selectize.js to provide a framework agnostic autocomplete widget with native-feeling keyboard navigation. Useful for tagging, contact lists, etc.",1640,JavaScript,121,https://github.com/orchidjs/tom-select,2020-08-13,2024-10-10,45,master,102,2097,"['javascript', 'select', 'input', 'typescript', 'vanilla-javascript', 'select2', 'select-multiple', 'dropdown', 'vanilla-js', 'selectbox', 'choice', 'choices']",1640,21687,False,False,True,True,44,en,True,False,True,False,False,False,False,False,False,False,Componente UX
roninoss/create-expo-stack,"CLI tool to initialize a React Native application with Expo. Provides options to include Typescript, file-based routing via Expo Router, configuration based routing via pure React Navigation, styling via Nativewind, Restyle, Unistyles, StyleSheets, or Tamagui, and/or backend as a service such as Firebase and Supabase.",1434,EJS,81,https://github.com/roninoss/create-expo-stack,2023-06-13,2024-10-12,11,main,39,838,"['boilerplate', 'expo', 'react-native', 'expo-router', 'expo-template', 'nativewind', 'react-native-template', 'tailwindcss', 'template', 'templates', 'typescript', 'cli', 'expo-cli', 'tamagui', 'firebase', 'supabase']",1434,4894,True,True,True,False,80,en,True,False,False,False,False,False,True,False,False,False,Componente UX
IjzerenHein/react-navigation-shared-element,React Navigation bindings for react-native-shared-element 💫,1270,TypeScript,124,https://github.com/IjzerenHein/react-navigation-shared-element,2019-08-21,2024-10-05,91,main,13,337,"['react-native', 'shared-element-transition', 'react-navigation', 'magic-move', 'shared-element']",1270,18085,True,True,True,False,18,en,True,False,False,False,False,False,True,True,False,False,Componente UX
t4t5/react-native-router,Awesome navigation for your React Native app.,1169,JavaScript,155,https://github.com/t4t5/react-native-router,2015-04-12,2024-08-19,47,master,2,27,[],1169,49,True,True,True,False,3,en,True,False,False,False,False,False,False,False,False,False,Componente UX
benevbright/react-navigation-collapsible,An extension of react-navigation that makes your header collapsible.,1166,TypeScript,93,https://github.com/benevbright/react-navigation-collapsible,2018-08-02,2024-10-10,16,main,17,268,[],1166,20737,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
zack24q/vue-navigation,"A page navigation library, record routes and cache pages, like native app navigation. 一个页面导航库，记录路由并缓存页面，像原生APP导航一样。",1018,JavaScript,185,https://github.com/zack24q/vue-navigation,2017-03-17,2024-10-12,34,master,3,82,"['page', 'navigation', 'cache', 'vue', 'vue-router']",1018,2302,False,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
expo/ex-navigation,Route-centric navigation for React Native,997,JavaScript,201,https://github.com/expo/ex-navigation,2016-06-03,2024-07-27,232,master,45,319,[],997,1522,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
GetStream/stream-chat-react-native," 💬 React-Native Chat SDK ➜ Stream Chat. Includes a tutorial on building your own chat app experience using React-Native, React-Navigation and Stream",964,MDX,323,https://github.com/GetStream/stream-chat-react-native,2019-03-28,2024-10-09,39,develop,66,5746,"['react-native', 'chat', 'react-native-component', 'react-native-chat', 'chat-sdk', 'react-native-app', 'messaging-app', 'chat-app', 'chat-application', 'chat-api']",964,178259,True,True,True,True,187,en,True,False,False,False,False,False,False,False,False,False,Componente UX
