name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category,Plugins
itchief/ui-components,web components for creating user interface,211,HTML,352,https://github.com/itchief/ui-components,2018-07-01,2024-10-09,2,master,3,246,[],211,1682,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['terser', 'eslint', 'eslint-config-airbnb-base', 'eslint-plugin-import', 'prettier', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-rational-order', 'stylelint-config-standard', 'stylelint-order', 'stylelint-prettier', 'stylelint-scss']"
jhipster/jhipster-online,JHipster Online lets you generate your JHipster projects through a user friendly web interface. ,205,Java,139,https://github.com/jhipster/jhipster-online,2017-07-18,2024-10-01,23,main,39,960,"['jhipster', 'jhipster-generator', 'cloud', 'development-platform', 'web-applications', 'microservices', 'hacktoberfest']",205,6298,False,True,True,False,66,en,True,False,False,False,False,True,True,False,False,False,Aplicação UX,"['@angular/common', '@angular/compiler', '@angular/core', '@angular/forms', '@angular/localize', '@angular/platform-browser', '@angular/platform-browser-dynamic', '@angular/router', '@fortawesome/angular-fontawesome', '@fortawesome/fontawesome-svg-core', '@fortawesome/free-brands-svg-icons', '@fortawesome/free-solid-svg-icons', '@ng-bootstrap/ng-bootstrap', '@ngx-translate/core', '@ngx-translate/http-loader', '@scarf/scarf', 'bootstrap', 'dayjs', 'echarts', 'jquery', 'ng-jhipster', 'ngx-cookie', 'ngx-infinite-scroll', 'ngx-webstorage', 'popper.js', 'resize-observer-polyfill', 'rxjs', 'swagger-ui-dist', 'tslib', 'zone.js', '@angular-builders/custom-webpack', '@angular-builders/jest', '@angular-devkit/build-angular', '@angular-eslint/eslint-plugin', '@angular/cli', '@angular/compiler-cli', '@openapitools/openapi-generator-cli', '@types/echarts', '@types/gtag.js', '@types/jest', '@types/node', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'browser-sync', 'browser-sync-webpack-plugin', 'copy-webpack-plugin', 'eslint', 'eslint-config-prettier', 'eslint-webpack-plugin', 'generator-jhipster', 'husky', 'jest', 'jest-date-mock', 'jest-environment-jsdom', 'jest-jasmine2', 'jest-junit', 'jest-preset-angular', 'jest-sonar-reporter', 'lint-staged', 'mem-fs', 'prettier', 'prettier-plugin-java', 'rimraf', 'ts-jest', 'typescript', 'webpack', 'webpack-bundle-analyzer', 'webpack-merge', 'webpack-notifier', 'workbox-webpack-plugin']"
strveJs/strve,"A approachable, fast, flexible and lightweight JavaScript library for building user interfaces.",201,JavaScript,18,https://github.com/strveJs/strve,2021-09-24,2024-09-12,3,main,3,127,"['javascript', 'library', 'frontend', 'virtualdom', 'strve', 'strve-js', 'jsx']",201,476,True,True,True,False,1,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@rollup/plugin-replace', '@rollup/plugin-terser', 'rollup', 'typescript']"
SAP/fundamental-styles,SAP Design System component library for building SAP user interfaces with any web technology.,185,HTML,59,https://github.com/SAP/fundamental-styles,2019-05-16,2024-10-08,16,main,75,6069,['open-source'],185,456319,True,True,True,True,645,en,True,False,False,False,False,False,True,False,False,False,Componente UX,"['@storybook/blocks', '@storybook/components', '@storybook/core-events', '@vitejs/plugin-react', 'fast-deep-equal', 'jsdom', '@actions/core', '@babel/core', '@chromatic-com/storybook', '@commitlint/cli', '@commitlint/config-conventional', '@jsdevtools/npm-publish', '@nx/devkit', '@nx/eslint', '@nx/eslint-plugin', '@nx/js', '@nx/plugin', '@nx/react', '@nx/web', '@sap-theming/theming-base-content', '@storybook/addon-a11y', '@storybook/addon-actions', '@storybook/addon-controls', '@storybook/addon-docs', '@storybook/addon-links', '@storybook/addon-mdx-gfm', '@storybook/addon-toolbars', '@storybook/addon-viewport', '@storybook/csf-tools', '@storybook/html', '@storybook/html-vite', '@storybook/icons', '@storybook/manager-api', '@storybook/preview-api', '@storybook/theming', '@swc/core', '@testing-library/react', '@types/fs-extra', '@types/node', '@types/react', '@types/react-dom', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'autoprefixer', 'bundlesize', 'chromatic', 'clean-css', 'clean-css-cli', 'colors', 'conventional-changelog', 'conventional-changelog-angular', 'conventional-changelog-cli', 'conventional-recommended-bump', 'core-js', 'cross-env', 'cssnano', 'eslint', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'eslint-plugin-storybook', 'fast-glob', 'fs-extra', 'git-semver-tags', 'glob', 'husky', 'jsonc-eslint-parser', 'lerna', 'lint-staged', 'lodash', 'markdown-to-jsx', 'normalize.css', 'npm-run-all', 'nx', 'nx-stylelint', 'postcss', 'postcss-banner', 'postcss-cli', 'postcss-import', 'postcss-normalize-charset', 'postcss-scss', 'prettier', 'react', 'react-dom', 'react-is', 'remark-gfm', 'sass', 'semver', 'standard-version', 'start-server-and-test', 'storybook', 'stylelint', 'stylelint-config-standard', 'stylelint-config-standard-scss', 'stylelint-scss', 'through2', 'tocbot', 'ts-node', 'tslib', 'typescript', 'vite', 'vite-tsconfig-paths', 'vitest', 'vitest-axe']"
awesome-yasin/PDF-Verse,"PDF Verse is a powerful web based PDF Editor with tools for editing, converting, and manipulating PDFs. Merge, compress, add or remove pages, or extract text using OCR technology. Convert PDF to DOC, Excel, PPT, JPG, PNG, Text and many more format as well and vice versa. PDF Verse also has user-friendly interface and wide range of features as well",185,JavaScript,52,https://github.com/awesome-yasin/PDF-Verse,2023-04-16,2024-10-11,4,master,4,76,"['pdf', 'pdf-compressor', 'pdf-editor', 'watermark-pdf', 'ilovepdf', 'merge-pdf', 'pdf-converter', 'pdf-lib', 'split-pdf', 'pdftoword', 'splitpdf', 'pdfeditor', 'adobe-acrobat', 'pdf-to-jpg', 'pdf-to-json', 'pdf-to-png', 'pdf-to-image-converter', 'pdf-to-jpg-converter', 'pdf-to-png-converter']",185,55607,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX,"['@pdf-lib/fontkit', 'axios', 'body-parser', 'cors', 'docxtemplater', 'ejs', 'excel4node', 'express', 'imagemin', 'jimp', 'jszip', 'libreoffice-convert', 'mammoth', 'multer', 'officegen', 'pdf-image', 'pdf-img-convert-web', 'pdf-lib', 'pdf-parse', 'pdf-watermark', 'pdf2json', 'pdf2pic', 'pdf2table', 'pdfjs-dist', 'pdfmake', 'puppeteer', 'uuid', 'xhr2', 'zlib']"
smallcase/react-native-simple-biometrics,simple interface to verify user authenticity,183,Java,16,https://github.com/smallcase/react-native-simple-biometrics,2021-02-08,2024-10-08,4,master,4,67,"['react-native', 'biometrics', 'fingerprint', 'authentication', 'faceid', 'android', 'ios']",183,2518,True,True,True,False,10,en,True,False,False,False,False,False,True,True,False,False,Componente UX,"['@arkweid/lefthook', '@babel/eslint-parser', '@commitlint/config-conventional', '@react-native-community/eslint-config', '@release-it/conventional-changelog', '@types/jest', '@types/react', '@types/react-native', 'commitlint', 'eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'jest', 'pod-install', 'prettier', 'react', 'react-native', 'react-native-builder-bob', 'release-it', 'typescript']"
oslabs-beta/Ahoy,Ahoy! is a GUI tool for DevOps engineers which distills the many functions of Helm into a user-friendly interface. ,183,JavaScript,16,https://github.com/oslabs-beta/Ahoy,2021-04-17,2024-08-31,15,main,4,232,"['helm', 'minikube', 'docker', 'kubernetes', 'ahoy', 'devops', 'devops-tools']",183,15848,True,True,True,True,1,en,True,True,False,False,False,False,False,False,True,False,Aplicação UX,"['@babel/plugin-transform-runtime', '@babel/runtime', 'nodejs-helm', 'postcss', 'react', 'react-dom', 'semantic-ui-css', 'semantic-ui-react', 'yaml', '@babel/core', '@babel/preset-env', '@babel/preset-react', 'babel-loader', 'cross-env', 'css-loader', 'electron', 'electron-devtools-installer', 'electron-packager', 'enzyme', 'enzyme-adapter-react-16', 'enzyme-to-json', 'eslint', 'eslint-config-airbnb', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'file-loader', 'html-webpack-plugin', 'jest', 'mini-css-extract-plugin', 'postcss-import', 'postcss-loader', 'postcss-nested', 'postcss-preset-env', 'postcss-pxtorem', 'style-loader', 'webpack', 'webpack-cli', 'webpack-dev-server']"
tableaunoir/tableaunoir,"An online blackboard  🖉 with fridge magnets 🌈🧲 for teaching, and making animations 🏃 and presentations ⎚. All of that in a lightweight user interface, and without coding.",183,TypeScript,30,https://github.com/tableaunoir/tableaunoir,2020-09-01,2024-10-11,37,master,15,1179,"['board', 'online-board', 'whiteboard', 'blackboard', 'teaching', 'magnets', 'course', 'lecture', 'electron', 'draw', 'fridge-magnets', 'electron-app', 'webapp', 'offline', 'collaborative-editing', 'collaborative', 'music', 'latex', 'education', 'whiteboard-solution']",183,12741,True,True,True,False,3,en,True,True,False,False,False,False,True,False,False,False,Aplicação UX,"['@types/color', '@types/jspdf', '@types/lz-string', '@types/pdfjs-dist', 'color', 'html2canvas', 'jspdf', 'lz-string', 'tippy.js', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'clean-webpack-plugin', 'copy-webpack-plugin', 'css-loader', 'electron', 'eslint', 'pdfjs-dist', 'ts-loader', 'typescript', 'webpack', 'webpack-bundle-analyzer', 'webpack-cli']"
microsoft/react-dag-editor,React component to create graphic user interface with:  - draggable nodes with ports and edges on a directed graph editor. - extensibility to customize the widgets or behaviors. - accessbility and testability support,181,TypeScript,13,https://github.com/microsoft/react-dag-editor,2021-05-25,2024-10-12,6,main,9,126,[],181,94108,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['react', 'react-dom', 'tslib', '@babel/core', '@babel/preset-react', '@chromatic-com/storybook', '@fluentui/merge-styles', '@nx/eslint', '@nx/eslint-plugin', '@nx/jest', '@nx/js', '@nx/react', '@nx/storybook', '@nx/vite', '@nx/web', '@storybook/addon-essentials', '@storybook/addon-interactions', '@storybook/core-server', '@storybook/react-vite', '@storybook/test', '@storybook/test-runner', '@swc-node/register', '@swc/core', '@swc/helpers', '@testing-library/react', '@types/dompurify', '@types/jest', '@types/node', '@types/react', '@types/react-dom', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', '@vitejs/plugin-react', '@vitest/ui', 'dompurify', 'eslint', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-prettier', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'eslint-plugin-react-refresh', 'jest', 'jest-environment-jsdom', 'jsdom', 'nx', 'prettier', 'react-jss', 'react-test-renderer', 'sass', 'storybook', 'toposort', 'ts-jest', 'ts-node', 'typescript', 'uuid', 'vite', 'vite-plugin-dts', 'vitest']"
owsolutions/angular5-iot-dashboard,"Multipurpose dashboard admin for IoT softwares, remote control, user interface. Develop your client dashboards in Angular 5 with vast variety of components available.",171,TypeScript,84,https://github.com/owsolutions/angular5-iot-dashboard,2017-06-09,2024-09-24,28,master,6,333,"['angular4', 'socketio', 'javascript', 'typescript', 'angular-iot-dashboard', 'iot', 'dashboard', 'angular', 'angular5', 'iot-platform', 'monitoring', 'realtime', 'angular2', 'iot-components', 'remote', 'remote-control', 'remote-sensing']",171,76097,True,True,True,True,56,en,True,True,False,False,False,False,True,False,False,False,Componente UX,"['@angular/common', '@angular/compiler', '@angular/core', '@angular/forms', '@angular/http', '@angular/platform-browser', '@angular/platform-browser-dynamic', '@angular/router', '@ng-bootstrap/ng-bootstrap', '@ngrx/core', '@ngrx/store', '@ngx-translate/core', 'angular-calendar', 'angular2-toaster', 'bootstrap', 'compass-mixins', 'cordova-android', 'cordova-browser', 'cordova-plugin-whitelist', 'core-js', 'highcharts', 'intl', 'lodash.flatten', 'lodash.isnumber', 'lodash.merge', 'lodash.random', 'lodash.times', 'lodash.values', 'ngx-toggle-switch', 'ngx-ui-switch', 'realtime-document', 'response-type', 'rxjs', 'sails.io.js', 'simplebar', 'socket.io-client', 'url-matcher', 'yamljs', 'zone.js', '@angular/cli', '@angular/compiler-cli', '@angularclass/hmr', '@types/colors', '@types/jasmine', '@types/node', 'codelyzer', 'cypress', 'node-sass', 'protractor', 'sass-material-colors', 'serve', 'ts-node', 'tslint', 'typescript']"
freedomofpress/sunder,Sunder is a user-friendly graphical interface for Shamir's Secret Sharing.,160,JavaScript,13,https://github.com/freedomofpress/sunder,2015-12-22,2024-01-13,12,master,13,428,[],160,1996,True,False,True,False,2,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX,"['electron-debug', 'font-awesome', 'prop-types', 'react', 'react-dom', 'react-redux', 'react-router', 'react-router-redux', 'redux', 'redux-form', 'redux-promise', 'redux-thunk', 'rusty-secrets', 'asar', 'babel-core', 'babel-eslint', 'babel-loader', 'babel-plugin-add-module-exports', 'babel-plugin-module-resolver', 'babel-plugin-webpack-loaders', 'babel-polyfill', 'babel-preset-env', 'babel-preset-react', 'babel-preset-react-hmre', 'babel-preset-stage-0', 'chai', 'co-mocha', 'concurrently', 'cross-env', 'css-loader', 'del', 'dirty-chai', 'electron', 'electron-build-env', 'electron-builder', 'electron-mocha', 'enzyme', 'enzyme-adapter-react-15', 'eslint', 'eslint-config-airbnb', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'express', 'extract-text-webpack-plugin', 'file-loader', 'hoek', 'jsdom', 'json-loader', 'minimist', 'mocha', 'mockery', 'moment', 'neon-cli', 'node-sass', 'nyc', 'react-addons-test-utils', 'react-test-renderer', 'redux-logger', 'sass-loader', 'sinon', 'spectron', 'style-loader', 'url-loader', 'webpack', 'webpack-dev-middleware', 'webpack-hot-middleware', 'webpack-target-electron-renderer']"
feathersui/feathersui-openfl,Cross-platform graphical user interface components for creative frontend projects — powered by Haxe and OpenFL,160,Haxe,17,https://github.com/feathersui/feathersui-openfl,2019-06-25,2024-10-10,52,master,8,2765,"['haxe', 'openfl', 'user-interface', 'ui', 'gui', 'cross-platform', 'frontend', 'feathers-ui', 'multi-platform']",160,11718,True,True,True,True,18,en,True,False,False,False,False,False,False,False,False,False,Componente UX,[]
starknet-io/starkgate-frontend,Bridge interface allows users to transfer ERC20 tokens from Ethereum to StarkNet and vice versa.,150,JavaScript,85,https://github.com/starknet-io/starkgate-frontend,2021-11-24,2024-10-07,15,master,1,7,"['starkware', 'starknet', 'bridge', 'ethereum', 'erc20-tokens', 'erc20', 'react', 'javascript', 'react-hooks']",150,7130,True,True,True,False,3,en,True,False,False,False,False,False,False,False,False,False,Componente UX,"['@changesets/cli', '@trivago/prettier-plugin-sort-imports', 'eslint-config-base', 'npkill', 'prettier', 'sort-package-json', 'turbo']"
louh/lcars,A responsive layout for Star Trek's LCARS user interface made completely in HTML/CSS/JavaScript.,150,Vue,18,https://github.com/louh/lcars,2020-08-25,2024-10-12,1,main,1,84,"['startrek', 'lcars', 'css-grid', 'vue', 'vuejs', 'snowpack']",150,15978,False,False,True,False,0,en,True,True,False,False,True,False,True,False,False,False,Componente UX,"['howler', 'pinia', 'postcss-nesting', 'three', 'vue', 'vue-router', '@types/howler', '@vitejs/plugin-vue', 'autoprefixer', 'postcss', 'tailwindcss', 'typescript', 'vite', 'vite-svg-loader']"
SolidOS/solid-ui,User Interface widgets and utilities for Solid,147,TypeScript,39,https://github.com/SolidOS/solid-ui,2016-04-21,2024-09-18,150,main,23,1942,"['running-code', 'storybook', 'typescript', 'forms']",147,138184,True,True,True,True,20,en,True,True,False,False,False,False,True,False,False,False,Componente UX,"['@noble/curves', 'acorn', 'escape-html', 'eslint-plugin-n', 'i', 'mime-types', 'npm', 'pane-registry', 'solid-logic', 'solid-namespace', 'uuid', '@babel/cli', '@babel/core', '@babel/plugin-proposal-class-properties', '@babel/plugin-proposal-optional-chaining', '@babel/plugin-transform-async-to-generator', '@babel/plugin-transform-runtime', '@babel/preset-env', '@babel/preset-typescript', '@babel/runtime', '@mdx-js/react', '@storybook/addon-actions', '@storybook/addon-docs', '@storybook/addon-essentials', '@storybook/addon-links', '@storybook/builder-webpack5', '@storybook/html', '@storybook/manager-webpack5', '@testing-library/dom', '@testing-library/user-event', '@types/jest', '@types/jsdom', '@types/node', '@types/react', '@typescript-eslint/eslint-plugin', '@typescript-eslint/parser', 'babel-loader', 'crypto', 'eslint', 'eslint-config-standard', 'eslint-import-resolver-typescript', 'eslint-plugin-import', 'eslint-plugin-jest', 'eslint-plugin-node', 'eslint-plugin-promise', 'get-random-values', 'html-webpack-plugin', 'husky', 'isomorphic-fetch', 'jest', 'jest-environment-jsdom', 'jsdom', 'lint-staged', 'nock', 'react', 'react-dom', 'react-is', 'ts-jest', 'typedoc', 'typescript', 'webpack', 'webpack-cli']"
